ID,記事ID,文番号,述語,述語位置,ガ格,ガ文ID,ガ位置,ヲ格,ヲ文ID,ヲ位置,ニ格,ニ文ID,ニ位置,本文書き出し,意味役割
91120,950890029,14,倒す,22,大統領,13,0,相手,14,19,,-1,-1,最も得,"ガ:経験者？ ヲ:対象？ "
91124,950890029,16,傾き,19,大統領,16,5,,-1,-1,,-1,-1,このと,"ガ:経験者 ニ:対象 ニ:方向 "
91248,950890030,30,揺らぎ,47,年功序列,30,42,,-1,-1,,-1,-1,しかし,"ガ:対象（事態） "
91392,950890031,29,抜け,6,言葉,29,11,,-1,-1,,-1,-1,第七次,"ガ:対象 "
91435,950890032,14,並行し,25,会合,14,29,,-1,-1,,-1,-1,ＡＰＥ,"ガ:対象（事態） "
91456,950890032,22,共有する,45,世界,22,42,経験,22,39,,-1,-1,震災が,"ガ:経験者 ヲ:対象（事態） "
91459,950890032,23,検証し,19,報道陣,23,6,実態,23,14,,-1,-1,首脳や,"ガ:動作主 ヲ:対象 "
91528,950890033,16,傾い,51,フランス,16,30,,-1,-1,,-1,-1,国連安,"ガ:経験者 ニ:対象（事態） ニ:方向 "
91554,950890033,23,犯し,32,,-1,-1,愚,23,30,,-1,-1,だが、,"ガ:動作主 ヲ:対象 "
91604,950890034,27,満足し,50,九割,27,36,,-1,-1,,-1,-1,こうし,"ニ:原因 ガ:程度 "
91607,950890034,29,揺らぎ,30,企業システム,29,19,,-1,-1,,-1,-1,まず、,"ガ:対象 "
91624,950890034,34,埋没する,33,世代,34,2,,-1,-1,,-1,-1,若い世,"ガ:経験者？ ニ:着点 "
91744,950890035,17,見越し,39,展望,17,43,二大政党時代,17,32,,-1,-1,また政,"ガ:経験者 ヲ:状況 "
91830,950890036,16,埋没し,30,さきがけ,16,0,,-1,-1,,-1,-1,さきが,"ガ:経験者？ ニ:着点 "
91857,950890037,4,行き詰まっ,59,経営,4,56,,-1,-1,,-1,-1,兵庫銀,"ガ:対象（事態） "
91923,950890038,0,終結し,3,冷戦,0,0,,-1,-1,,-1,-1,冷戦が,"ガ:対象 "
92215,950990002,15,製造し,41,秀才たち,15,19,たぐい,15,37,,-1,-1,オウム,"ガ:動作主 ヲ:生成物 "
92262,950990002,28,埋没し,19,大人,28,11,,-1,-1,,-1,-1,他方で,"ガ:経験者？ ニ:着点 ニ:対象（事態） "
92267,950990002,30,拘束する,17,時間,30,21,子ども,30,13,,-1,-1,そして,"ガ:対象 ヲ:対象（人） "
92279,950990002,35,埋没する,3,日本人,35,17,,-1,-1,,-1,-1,組織に,"ガ:経験者？ ニ:着点 "
92287,950990002,39,埋没し,9,子どもたち,39,0,,-1,-1,,-1,-1,子ども,"ガ:経験者？ ニ:着点 "
92304,950990003,0,出馬する,20,正副総統候補,0,30,,-1,-1,,-1,-1,来年三,"ガ:動作主 ニ:対象（事態） "
92364,950990003,19,緊張し,5,中台関係,19,0,,-1,-1,,-1,-1,中台関,"ガ:対象 "
92491,950990004,59,展望する,29,欧州連合,59,16,消滅,59,26,,-1,-1,理念と,"ヲ:対象（事態） ガ:動作主 "
92517,950990004,68,自覚する,23,日本人,68,13,時代,68,20,,-1,-1,自らの,"ガ:動作主？ ヲ:対象？ "
92783,950990008,7,増大し,34,就航,7,4,,-1,-1,,-1,-1,国際線,"ガ:対象（事態） ニ:程度 "
92789,950990008,9,吸収し,24,関西空港,9,34,乗客,9,18,,-1,-1,これま,"ガ:対象 ヲ:対象 "
92793,950990008,11,眠ら,10,空港,11,14,,-1,-1,,-1,-1,例えば,"ガ:対象 "
92899,950990009,21,裏付け,27,,-1,-1,こと,21,24,,-1,-1,バッジ,"ガ:対象 ヲ:対象 "
92930,950990009,34,検証し,16,国松孝次警察庁長官,34,43,,-1,-1,,-1,-1,「捜査,"ガ:動作主 ヲ:対象 "
92950,950990010,5,揺らぎ,42,ＮＰＴ体制,5,36,,-1,-1,,-1,-1,中仏両,"ガ:対象 "
92979,950990010,15,交え,19,ドイツ,15,22,戦火,15,16,,-1,-1,この「,"ガ:動作主 ヲ:対象 "
93049,950990011,15,落ち込ん,13,税収,15,10,,-1,-1,,-1,-1,第一に,"ガ:対象 "
93085,950990011,30,食う,32,自治体,29,23,飯,30,30,,-1,-1,村山富,"ガ:動作主 ヲ:対象 "
93086,950990011,30,食え,43,自治体,29,23,飯,30,30,,-1,-1,村山富,"ガ:動作主 ヲ:対象 "
93153,950990012,13,余っ,18,役人,13,21,,-1,-1,,-1,-1,こうし,"ガ:対象（人） "
93188,950990012,25,逃し,19,,-1,-1,時期,25,16,,-1,-1,円安に,"ガ:経験者 ヲ:対象 "
93249,950990013,23,裏付け,17,努力,23,14,,-1,-1,,-1,-1,そもそ,"ガ:対象（事態） ヲ:対象 "
93259,950990013,26,動かす,26,大蔵官僚,26,29,税制,26,23,,-1,-1,あるい,"ガ:動作主 ヲ:対象 "
93261,950990013,26,近付こ,46,民間人,26,13,,-1,-1,,-1,-1,あるい,"ガ:動作主 "
93425,950990015,38,取り付け,6,,-1,-1,合意,38,3,,-1,-1,多くの,"ガ:動作主 ヲ:対象（事態） "
93469,950990016,6,降り,61,河野氏,6,5,,-1,-1,,-1,-1,ところ,"ガ:動作主 ガ:動作主 "
93513,950990016,15,整え,8,自民党,13,57,形,15,5,,-1,-1,国民向,"ガ:動作主 ヲ:状態 "
93590,950990017,23,並行し,32,合併,23,21,,-1,-1,,-1,-1,都銀と,"ガ:対象（事態） "
93604,950990017,28,自覚し,13,銀行群,28,20,社会的責任,28,7,,-1,-1,公共性,"ガ:動作主？ ヲ:対象 "
93614,950990018,1,後退し,16,判断,0,25,,-1,-1,,-1,-1,先月ま,"ガ:対象（事態） "
93648,950990018,17,後退し,12,景気,17,9,,-1,-1,,-1,-1,バブル,"ガ:対象 "
93719,950990019,13,裏切ら,20,金泳三大統領,13,13,金鍾泌総裁,13,0,,-1,-1,金鍾泌,"ガ:動作主 ヲ:対象（人） "
93753,950990019,26,振り回さ,23,内争,26,20,政治家たち,26,14,,-1,-1,近代史,"ガ:対象 ヲ:対象（人） "
93865,950990021,3,引きずっ,34,東京都,0,0,靴,3,32,,-1,-1,もはや,"ガ:動作主 ヲ:対象 "
93898,950990021,12,競っ,49,ビジネスセンター,12,40,,-1,-1,,-1,-1,南から,"ガ:対象 "
93899,950990021,12,立ち上がろ,52,ビジネスセンター,12,40,,-1,-1,,-1,-1,南から,"ガ:動作主 ガ:対象 "
93929,950990021,25,開放さ,8,,-1,-1,水際汀線,25,0,,-1,-1,水際汀,"ガ:動作主 ヲ:対象 "
93981,950990022,21,突い,43,中国,21,18,痛いところ,21,37,,-1,-1,だから,"ガ:経験者 ヲ:慣用 ガ:対象 ヲ:対象 "
94076,950990023,13,名乗る,40,新党,13,28,,-1,-1,,-1,-1,だが、,"ガ:動作主 "
94159,950990024,24,撃っ,6,,-1,-1,銃,24,1,,-1,-1,「銃を,"ガ:動作主 ヲ:道具 "
94191,950990024,36,脅かす,11,銃汚染,36,14,財産,36,7,,-1,-1,しかし,"ガ:対象（事態） ヲ:対象 "
94201,950990025,3,継い,11,渡辺美智雄氏,0,31,中曽根派,3,6,,-1,-1,一九九,"ガ:動作主 ヲ:対象 "
94206,950990025,5,出馬しよ,20,渡辺氏,5,0,,-1,-1,,-1,-1,渡辺氏,"ガ:動作主 ニ:対象（事態） "
94297,950990026,10,劣る,18,女性,10,11,,-1,-1,,-1,-1,「メデ,"ガ:経験者 "
94551,950990029,12,劣ら,31,救援活動,12,20,,-1,-1,,-1,-1,だから,"ガ:対象（事態） ニ:基準点 "
94593,950990030,4,怠っ,39,パッテン総督,4,42,根回し,4,35,,-1,-1,確かに,"ガ:動作主 ヲ:対象（事態） "
94708,950990031,25,誘い,11,女性,23,49,幹部,25,5,,-1,-1,「大蔵,"ガ:動作主 ヲ:対象（人） ニ:目的 "
94755,950990032,7,雇う,9,,-1,-1,ゴーストライター,7,0,,-1,-1,ゴース,"ガ:動作主 ヲ:役割 "
94790,950990032,18,黙っ,0,大学,18,22,,-1,-1,,-1,-1,黙って,"ガ:動作主 "
94815,950990032,26,注文し,12,,-1,-1,,-1,-1,,-1,-1,この問,"ガ:動作主 ヲ:対象 ニ:着点（人） "
94822,950990033,0,余る,28,,-1,-1,,-1,-1,,-1,-1,ボスニ,"ガ:対象 ニ:慣用 "
94824,950990033,1,全面撤退さ,15,国連防護軍,1,9,,-1,-1,,-1,-1,ボスニ,"ガ:動作主 "
94859,950990033,13,整える,20,北大西洋条約機構,12,4,反撃能力,13,15,,-1,-1,重武装,"ガ:動作主 ヲ:対象 "
94893,950990033,23,撤退し,4,防護軍,23,0,,-1,-1,,-1,-1,防護軍,"ガ:動作主 "
94933,950990034,13,捜査し,21,沖縄県警,13,5,事件,13,18,,-1,-1,閣僚た,"ガ:動作主 ヲ:対象 "
94937,950990034,15,認可すれ,3,米軍,15,0,,-1,-1,,-1,-1,米軍が,"ガ:動作主 ヲ:対象（事態） "
94949,950990034,21,傷つけ,30,同協定,21,21,国民,21,25,,-1,-1,占領軍,"ガ:原因 ヲ:対象（人） "
94969,950990034,29,怠っ,72,日本政府,29,64,努力,29,69,,-1,-1,地位協,"ガ:動作主 ヲ:対象（事態） "
95002,950990035,12,緩める,19,政府・日銀,9,2,規律,12,16,,-1,-1,改めて,"ガ:動作主 ヲ:対象 "
95019,950990035,18,眺める,27,,-1,-1,全体,18,24,,-1,-1,個々に,"ガ:動作主 ヲ:対象 "
95154,950990037,7,下落し,6,ドル,7,3,,-1,-1,,-1,-1,だが、,"ガ:対象 "
95163,950990037,11,緩め,11,日本,11,20,金融,11,8,,-1,-1,これに,"ガ:動作主 ヲ:対象 "
95168,950990037,13,逆転し,27,優劣,13,24,,-1,-1,,-1,-1,一方、,"ガ:対象 "
95198,950990037,27,知り合う,26,お互い,26,13,お互い,27,22,,-1,-1,この面,"ガ:動作主 ヲ:対象（人） "
95288,950990038,14,余る,32,跳梁跋扈ぶり,14,23,,-1,-1,,-1,-1,自民党,"ガ:対象？ ニ:慣用 "
95313,950990039,6,製造し,30,教団,4,0,サリン,6,26,,-1,-1,モノ＝,"ガ:動作主 ヲ:生成物 "
95400,950990040,3,割れ,28,底,3,26,,-1,-1,,-1,-1,とりわ,"ガ:慣用 "
95425,950990040,12,下落し,7,地価,12,4,,-1,-1,,-1,-1,従って,"ガ:対象 "
95473,950990041,1,雇っ,17,民間企業,1,8,,-1,-1,,-1,-1,博士号,"ガ:動作主 ヲ:対象（人） "
95554,950990041,30,立ち向かう,24,三省庁,30,0,,-1,-1,,-1,-1,三省庁,"ガ:動作主 ニ:対象 "
95568,950990042,5,撤退する,64,イスラエル側,5,38,,-1,-1,,-1,-1,交渉難,"ガ:動作主 ヲ:対象 "
95687,950990043,21,預け,22,介護者,20,0,要介護者,21,9,,-1,-1,ひと息,"ガ:動作主 ヲ:対象（人） ニ:対象（事態） ニ:着点？ "
95691,950990043,22,気付く,24,九十人,22,0,,-1,-1,,-1,-1,九十人,"ガ:経験者 ニ:対象（人） "
95703,950990043,26,統合し,30,自治体,26,12,関係業務,26,25,,-1,-1,この「,"ガ:動作主 ヲ:対象 "
95708,950990044,0,揺らい,17,信用,0,14,,-1,-1,,-1,-1,海外の,"ガ:対象（事態） ガ:感情 "
95725,950990044,7,断ち切っ,38,金融システム,5,3,不安,7,35,,-1,-1,幸いに,"ガ:対象 ヲ:感情 "
95760,950990044,17,行き詰まら,20,経営,17,17,,-1,-1,,-1,-1,しかし,"ガ:対象（事態） "
95771,950990044,21,怠っ,24,大和銀行,17,12,チェック,21,17,,-1,-1,なぜ、,"ガ:動作主 ヲ:対象（事態） "
95804,950990045,4,逃せ,57,実現,4,33,機会,4,54,,-1,-1,冒頭の,"ガ:経験者 ヲ:対象 "
95837,950990045,12,惜しむ,35,委員会,12,7,努力,12,32,,-1,-1,その意,"ガ:動作主 ヲ:対象（事態） "
95851,950990045,18,注文し,7,,-1,-1,,-1,-1,,-1,-1,さらに,"ガ:動作主 ヲ:対象 ニ:着点 "
95945,950990046,32,立ち上がる,30,リーダーたち,32,8,,-1,-1,,-1,-1,今回も,"ガ:動作主 ガ:動作主 ニ:対象（事態） "
95975,950990047,15,引きずる,21,地位協定,15,4,もの,15,18,,-1,-1,そこか,"ガ:対象（事態） ヲ:対象 "
96100,950990048,38,取り込ま,25,従来型システム,38,17,青島氏,38,3,,-1,-1,何より,"ヲ:対象（人） ガ:対象 "
96118,950990049,4,乗せる,25,国会,4,30,経済,4,13,,-1,-1,何重に,"ヲ:削除 ガ:対象 ニ:慣用 "
96137,950990049,9,伸び,39,通貨供給量,9,33,,-1,-1,,-1,-1,世界の,"ガ:対象 "
96141,950990049,11,当て,16,国会議員,11,5,手,11,14,,-1,-1,あるい,"ガ:動作主 ヲ:対象（身体部分） ニ:着点（身体部分） "
96173,950990049,25,巻き,111,非難,25,108,,-1,-1,,-1,-1,それが,"ガ:対象（事態） "
96213,950990050,12,再現し,3,,-1,-1,産業公害,12,12,,-1,-1,決して,"ガ:動作主 ヲ:対象 "
96214,950990050,12,刻も,24,,-1,-1,現場,12,19,,-1,-1,決して,"ガ:経験者 ヲ:対象 ニ:慣用 ガ:動作主 ヲ:対象？ ニ:慣用 "
96245,950990050,20,脅かさ,9,状況,20,16,生命,20,6,,-1,-1,だが、,"ガ:対象 ヲ:対象 "
96309,950990051,21,犯し,28,オウム真理教,21,10,犯罪,21,25,,-1,-1,東京都,"ガ:動作主 ヲ:対象 "
96423,951090001,6,消滅し,14,ソ連,6,11,,-1,-1,,-1,-1,東西冷,"ガ:対象 "
96513,951090002,8,立ち向かい,28,ドイツ,8,13,,-1,-1,,-1,-1,しかし,"ガ:動作主 ニ:対象 "
96560,951090002,25,惜しま,74,旧西ドイツ,25,15,貢献,25,71,,-1,-1,それで,"ガ:動作主 ヲ:対象（事態） "
96650,951090004,2,揺らい,19,信頼,2,16,,-1,-1,,-1,-1,安全神,"ガ:対象（事態） ヲ:感情 "
96670,951090004,7,観測さ,48,,-1,-1,揺れ,7,45,,-1,-1,検討会,"ガ:動作主 ヲ:対象（事態） "
96682,951090004,9,推測さ,70,,-1,-1,影響,9,64,,-1,-1,神戸大,"ガ:動作主 ヲ:削除 "
96688,951090004,11,観測さ,24,,-1,-1,縦揺れ,11,20,,-1,-1,もう一,"ガ:動作主 ヲ:対象（事態） "
96699,951090004,13,裏付け,33,,-1,-1,妥当性,13,29,,-1,-1,こうし,"ガ:対象（事態） ヲ:対象 "
96756,951090005,8,脅かし,33,リストラクチャリング,8,7,雇用,8,30,,-1,-1,長い不,"ガ:対象（事態） ヲ:対象（事態） "
96859,951090006,15,見極め,24,日本,15,7,国際関係,15,19,,-1,-1,日朝正,"ガ:動作主 ヲ:対象 ガ:動作主 ヲ:対象 "
96867,951090006,17,見極める,27,日本,17,0,,-1,-1,,-1,-1,日本は,"ガ:動作主 ガ:動作主 ヲ:対象 "
96871,951090006,18,整える,31,北朝鮮,18,0,環境,18,25,,-1,-1,北朝鮮,"ガ:動作主 ヲ:対象 "
96932,951090007,11,外す,27,,-1,-1,事象,11,15,,-1,-1,歴史の,"ガ:動作主 ヲ:対象 "
96941,951090007,16,収集する,13,,-1,-1,映像,16,6,,-1,-1,公刊の,"ガ:動作主 ヲ:対象 "
97051,951090008,28,外れよ,38,改革論議,17,5,大道,28,35,,-1,-1,枠制実,"ガ:対象（事態） ヲ:慣用 ガ:対象（事態） ヲ:基準点 "
97079,951090009,5,攻撃する,38,大久保会長自身,5,4,味方,5,30,,-1,-1,しかし,"ガ:動作主 ヲ:対象 "
97130,951090010,0,感染し,56,約二千人,0,15,,-1,-1,,-1,-1,日本の,"ガ:経験者 ニ:対象 "
97174,951090010,17,感染し,29,被害者,17,21,,-1,-1,,-1,-1,裁判に,"ガ:経験者 ニ:対象 "
97182,951090010,21,感染する,19,,-1,-1,,-1,-1,,-1,-1,厚生省,"ガ:経験者 ニ:対象 "
97249,951090011,16,吹い,27,逆風,16,24,,-1,-1,,-1,-1,日本で,"ガ:対象？ "
97376,951090013,2,囲ま,12,海,2,10,四方,2,7,,-1,-1,太古の,"ガ:対象 ヲ:場所 "
97516,951090014,25,犯し,15,教団員,25,26,殺人,25,12,,-1,-1,自らの,"ガ:動作主 ヲ:対象（事態） "
97531,951090014,32,立ち向かう,30,,-1,-1,,-1,-1,,-1,-1,団体の,"ガ:動作主 ニ:対象 "
97551,951090015,1,満足す,25,日本,1,18,,-1,-1,,-1,-1,円高が,"ニ:原因 ニ:対象（事態） ガ:経験者 "
97576,951090015,9,敷い,40,,-1,-1,陣,9,37,,-1,-1,公定歩,"ヲ:生成物 ガ:動作主 "
97583,951090015,11,緩めれ,11,米政府,11,0,手,11,9,,-1,-1,米政府,"ガ:動作主 ヲ:慣用 "
97628,951090016,2,怠っ,55,米信託子会社,2,7,報告,2,52,,-1,-1,さらに,"ガ:動作主 ヲ:対象（事態） "
97644,951090016,9,慣れ,49,トップ,9,65,,-1,-1,,-1,-1,急拡大,"ガ:経験者 ニ:対象 "
97673,951090016,20,引き受け,17,機関投資家,20,28,優先株,20,13,,-1,-1,即刻事,"ガ:動作主 ヲ:対象 "
97787,951090018,7,抜け,42,力,7,40,,-1,-1,,-1,-1,外国籍,"ガ:対象 "
97839,951090018,28,救う,13,動き,28,15,人々,28,10,,-1,-1,だが、,"ガ:対象（事態） ヲ:対象（人） "
97847,951090019,0,アップし,32,検挙率,0,28,,-1,-1,,-1,-1,ほぼ一,"ガ:対象 "
98013,951090020,23,継ぎ,10,科学者たち,23,2,後,23,8,,-1,-1,若い科,"ガ:経験者？ ヲ:対象 "
98046,951090021,7,脅かし,83,知識,7,64,安全,7,80,,-1,-1,殊にサ,"ガ:対象 ヲ:対象 "
98072,951090021,18,取り込ま,15,,-1,-1,教訓,18,12,,-1,-1,その一,"ガ:動作主 ヲ:対象 "
98117,951090022,5,偏っ,26,人気,5,16,,-1,-1,,-1,-1,また、,"ガ:対象 ニ:着点（場所） "
98274,951090024,5,統合す,32,,-1,-1,ＣＩＡ,5,21,,-1,-1,クリン,"ガ:動作主 ヲ:対象 "
98373,951090025,11,施行さ,54,,-1,-1,改正銃刀法,11,48,,-1,-1,今春ま,"ガ:動作主 ヲ:生成物 "
98402,951090025,21,捜査し,17,警察,20,0,,-1,-1,,-1,-1,それは,"ガ:動作主 ヲ:対象 "
98429,951090025,31,後退さ,5,銃器対策,31,0,,-1,-1,,-1,-1,銃器対,"ガ:対象 "
98449,951090026,4,下落し,52,価格,4,61,,-1,-1,,-1,-1,税務署,"ガ:対象 "
98484,951090026,13,下落し,15,地価,13,12,,-1,-1,,-1,-1,「とこ,"ガ:対象 "
98628,951090028,1,縮小し,24,ＰＫＯ部隊,1,14,,-1,-1,,-1,-1,国連に,"ガ:対象 "
98958,951090032,15,偏っ,13,概念,15,19,,-1,-1,,-1,-1,安全保,"ガ:対象 ニ:着点 "
99011,951090033,5,偏っ,41,採用,5,44,,-1,-1,,-1,-1,超氷河,"ガ:対象（事態） ニ:着点 "
99023,951090033,11,受け付ける,8,ソニー,9,0,,-1,-1,,-1,-1,新方式,"ヲ:対象（事態） ガ:動作主 "
99039,951090033,16,作り出す,39,,-1,-1,物,16,37,,-1,-1,「ＯＢ,"ガ:動作主 ヲ:生成物 "
99064,951090033,23,競う,31,,-1,-1,入学,23,28,,-1,-1,昨年四,"ガ:動作主 ヲ:対象（事態） ヲ:目標 "
99116,951090034,10,補う,31,差益,10,19,低さ,10,28,,-1,-1,かつて,"ガ:動作主 ヲ:対象 "
99233,951090035,18,兼ね,40,大蔵省,18,0,プレーヤー,18,34,,-1,-1,大蔵省,"ガ:動作主 ヲ:役割 "
99251,951090036,3,逃す,10,政府,2,7,機,3,8,,-1,-1,国連五,"ガ:経験者 ヲ:対象 "
99386,951090037,18,余る,14,書証,18,3,,-1,-1,,-1,-1,多くの,"ガ:対象 ニ:慣用 "
99390,951090037,20,中断さ,20,審理,20,17,,-1,-1,,-1,-1,裁判官,"ガ:対象（事態） "
99392,951090037,21,取り付ける,12,弁護人,21,0,協力,21,9,,-1,-1,弁護人,"ガ:動作主 ヲ:対象（事態） "
99399,951090037,23,並行し,13,,-1,-1,,-1,-1,,-1,-1,今、東,"ガ:対象（事態） "
99455,951090038,8,当て,56,原子力白書,8,62,焦点,8,53,,-1,-1,そうし,"ガ:対象？ ヲ:対象 ニ:着点 "
99499,951090038,21,吹い,29,逆風,21,26,,-1,-1,,-1,-1,今は石,"ガ:対象？ "
99531,951090039,6,受賞する,49,四事業,6,32,日韓・韓日国際環境賞,6,37,,-1,-1,二十六,"ガ:対象 ヲ:対象 "
99650,951090040,26,埋まら,9,空白,26,6,,-1,-1,,-1,-1,初公判,"ガ:対象 "
99676,951090041,0,開放する,29,新進党,0,0,投票権,0,25,,-1,-1,新進党,"ガ:動作主 ヲ:対象 ニ:対象（人） "
99743,951090041,16,動かさ,21,新進党,9,4,根幹,16,16,,-1,-1,微調整,"ガ:動作主 ヲ:対象 "
99833,951090042,24,配ら,35,リ社,24,0,未公開株,24,20,政治家,24,30,リ社か,"ガ:動作主 ヲ:対象 ニ:着点（人） "
99867,951090043,0,浮い,98,遺体,0,95,,-1,-1,,-1,-1,「フラ,"ガ:対象 ニ:着点（場所） "
99869,951090043,0,終結し,121,東西冷戦,0,116,,-1,-1,,-1,-1,「フラ,"ガ:対象 "
99959,951090044,1,裏付け,40,下落,0,36,こと,1,37,,-1,-1,一時的,"ガ:対象 ヲ:対象 "
100037,951090045,2,開放さ,22,,-1,-1,中国,2,27,,-1,-1,クリン,"ガ:動作主 ヲ:対象 "
100119,951090046,0,施行さ,10,,-1,-1,新食糧法,0,0,,-1,-1,新食糧,"ガ:動作主 ヲ:生成物 "
100126,951090046,3,交え,29,,-1,-1,新規登録業者,3,22,,-1,-1,そして,"ガ:その他 ヲ:対象（人） ニ:着点？ "
100174,951090046,19,統合する,42,農協,19,3,三千以上もの単位農協,19,26,,-1,-1,そこで,"ガ:動作主 ヲ:対象 ニ:程度 "
100187,951090046,24,外れ,19,コメ,24,11,特別扱い,24,14,,-1,-1,しかし,"ガ:対象 ヲ:対象（事態） ガ:対象 ヲ:対象（事態） "
100208,951090047,6,検証し,50,地裁,6,0,第七サティアン,6,38,,-1,-1,地裁は,"ガ:動作主 ヲ:対象？ "
100271,951090047,30,外れ,13,集団,30,17,,-1,-1,,-1,-1,そうな,"ガ:対象 ガ:対象 "
100329,951190000,17,樹立し,80,ドイツ社民党,17,16,社民党政権,17,74,,-1,-1,ほぼ同,"ガ:動作主 ヲ:生成物 "
100384,951190001,12,注文し,13,,-1,-1,,-1,-1,,-1,-1,審議入,"ガ:動作主 ヲ:対象 ニ:着点 "
100497,951190003,6,気付か,51,副操縦士,6,46,,-1,-1,,-1,-1,事故調,"ガ:経験者 ニ:対象 "
100554,951190003,28,動かす,18,人間,28,15,,-1,-1,,-1,-1,ハイテ,"ガ:動作主 ヲ:対象 "
100562,951190004,1,配っ,32,東京事務所,1,4,食事券,1,27,,-1,-1,岩手県,"ガ:動作主 ヲ:対象 ニ:着点（人） "
100585,951190004,15,推測さ,47,,-1,-1,主目的,15,6,,-1,-1,東京事,"ガ:動作主 ヲ:対象 "
100738,951190006,3,引きずら,25,企業益,3,19,政府間会議,3,65,,-1,-1,国益と,"ガ:対象 "
100755,951190006,5,動かし,13,迫力,5,5,自治体,5,9,,-1,-1,市民運,"ヲ:対象？ ガ:対象 "
100784,951190006,13,突い,71,アジェンダ,12,47,矛盾,13,66,,-1,-1,首都圏,"ガ:動作主 ヲ:対象 ガ:対象 ヲ:対象（事態） "
100849,951190007,15,稼が,17,銀行,15,6,業務純益,15,12,,-1,-1,これに,"ガ:動作主 ヲ:対象 "
100923,951190008,15,見越し,12,政府・与党,15,16,こと,15,9,,-1,-1,知事側,"ガ:経験者 ヲ:対象 "
100937,951190008,21,乗り込み,39,首相自身,21,31,,-1,-1,,-1,-1,首相は,"ガ:動作主 ニ:着点（場所） "
101002,951190009,23,注文し,25,,-1,-1,,-1,-1,,-1,-1,単位互,"ガ:動作主 ニ:着点 "
101011,951190009,29,組み合わせれ,10,各大学,28,5,編入制度,29,5,,-1,-1,単位互,"ガ:動作主 ヲ:対象 ニ:対象（事態） "
101033,951190010,0,撃た,5,ユダヤ人,0,50,ラビン首相,0,0,,-1,-1,ラビン,"ガ:動作主 ヲ:対象（人） "
101099,951190010,19,継い,21,両氏,19,9,遺志,19,18,,-1,-1,ペレス,"ガ:動作主 ヲ:対象 "
101147,951190011,12,偏り,54,科学研究,12,17,,-1,-1,,-1,-1,科学技,"ガ:対象 ニ:着点 ニ:対象（事態） "
101333,951190013,26,整える,16,,-1,-1,システム,26,3,,-1,-1,新しい,"ガ:動作主 ヲ:対象 "
101370,951190014,10,縮小さ,38,財政規模,10,33,,-1,-1,,-1,-1,かつて,"ガ:対象？ "
101411,951190014,25,浮く,24,予算,25,21,,-1,-1,,-1,-1,各官庁,"ガ:対象 "
101415,951190014,27,編成し,16,政府,27,20,組織,27,13,,-1,-1,強力な,"ガ:動作主 ヲ:生成物 "
101460,951190015,10,行き詰まっ,62,放漫経営,10,57,,-1,-1,,-1,-1,この時,"ガ:対象（事態） "
101521,951190016,5,注意し,3,,-1,-1,性格,5,20,,-1,-1,ただ、,"ガ:動作主 ヲ:削除 ニ:対象 "
101558,951190016,16,反応する,36,側,16,8,,-1,-1,,-1,-1,加えて,"ガ:動作主 ニ:対象（事態） "
