ID,記事ID,文番号,述語,述語位置,本文切り抜き,語義,コメント
93865,950990021,3,引きずっ,34,もはや,22005080-2_0-0-1-0-0,
93898,950990021,12,競っ,49,南から,06014040-1_0-0-0-0-0,
93899,950990021,12,立ち上がろ,52,南から,-1,「家が建てられ、できあがる」の意味を持つ「建ち上がる」の間違いか？（大辞林より）
93899,950990021,12,立ち上がろ,52,南から,-3,
93929,950990021,25,開放さ,8,水際汀,04012340-3_0-0-2-0-0,
93981,950990022,21,突い,43,だから,17032740-7_0-0-6-0-0,弱点を攻めているから 	
94076,950990023,13,名乗る,40,だが、,20012520-2_0-0-1-0-0,29832の「身分を他人に向かって言う」の「他人に向かって言う」の箇所が、この「名乗る」を29832にしていいか迷わせるが、29832にした。
94159,950990024,24,撃っ,6,「銃を,02010990-2_0-0-1-0-0,「銃を撃つ」のヲ格は、正しくないのかもしれないが、つけた。
94191,950990024,36,脅かす,11,しかし,03024470-3_0-0-2-0-0,
94201,950990025,3,継い,11,一九九,17032790-2_0-0-1-0-0,
94206,950990025,5,出馬しよ,20,渡辺氏,12015920-5_0-0-4-0-0,
94297,950990026,10,劣る,18,「メデ,03022310-2_0-0-1-0-0,
94551,950990029,12,劣ら,31,だから,03022310-2_0-0-1-0-0,
94593,950990030,4,怠っ,39,確かに,03013220-2_1-0-1-0-0,
94708,950990031,25,誘い,11,「大蔵,10017920-2_0-0-1-0-0,
94755,950990032,7,雇う,9,ゴース,27007360-2_0-0-1-0-0,ヲ格に｢役割」をつけたが、その役割を担う人と考えて、対象（人）でもいいと思う。
94790,950990032,18,黙っ,0,黙って,16031970-3_0-0-2-0-0,
94815,950990032,26,注文し,12,この問,17014630-3_0-0-2-0-0,
94822,950990033,0,余る,28,ボスニ,-2,
94824,950990033,1,全面撤退さ,15,ボスニ,18013260-1_0-0-0-0-0,
94859,950990033,13,整える,20,重武装,19027490-2_0-0-1-0-0,
94893,950990033,23,撤退し,4,防護軍,18013260-1_0-0-0-0-0,
94933,950990034,13,捜査し,21,閣僚た,15004580-3_0-0-2-0-0,
94937,950990034,15,認可すれ,3,米軍が,20032510-3_0-0-2-0-0,米軍を行政官庁と同様に考えていいのか迷ったが、「同意を必要とする行為」に対してなので、行政官庁と同じと考えて、30675にした。
94949,950990034,21,傷つけ,30,占領軍,06012670-4_0-0-3-0-0,
94969,950990034,29,怠っ,72,地位協,03013220-2_1-0-1-0-0,
95002,950990035,12,緩める,19,改めて,27024020-2_0-0-1-0-0,
95019,950990035,18,眺める,27,個々に,-1,29525の｢見渡す」っぽいが、景色ではないので、Unknownにした。
95154,950990037,7,下落し,6,だが、,08016820-2_0-0-1-0-0,
95163,950990037,11,緩め,11,これに,27024020-2_0-0-1-0-0,
95163,950990037,11,緩め,11,これに,-3,
95168,950990037,13,逆転し,27,一方、,06023600-3_0-0-2-0-0,
95198,950990037,27,知り合う,26,この面,12049390-1_0-0-0-0-0,「お互い」は「対象（人）」ではなく、「対象」にすべきか？
95198,950990037,27,知り合う,26,この面,-3,
95288,950990038,14,余る,32,自民党,-2,
95313,950990039,6,製造し,30,モノ＝,14007320-3_0-0-2-0-0,
95400,950990040,3,割れ,28,とりわ,-2,
95425,950990040,12,下落し,7,従って,08016820-2_0-0-1-0-0,
95473,950990041,1,雇っ,17,博士号,27007360-2_0-0-1-0-0,ヲ格に外界一般を入れたので、｢博士号を持つ人」なのか、「博士（役割）｣なのか迷った。
95554,950990041,30,立ち向かう,24,三省庁,16023820-3_0-0-2-0-0,
95554,950990041,30,立ち向かう,24,三省庁,-3,
95568,950990042,5,撤退する,64,交渉難,18013260-1_0-0-0-0-0,
95687,950990043,21,預け,22,ひと息,00016270-2_0-0-1-0-0,「ショートステイ」はサ変名詞なので、「対象（事態）をつけることができるが、「着点」も必要だと思ったので、つけた。
95691,950990043,22,気付く,24,九十人,06016250-2_0-0-1-0-0,
95703,950990043,26,統合し,30,この「,19005470-1_0-0-0-0-0,
95708,950990044,0,揺らい,17,海外の,27023570-3_0-0-2-0-0,
95725,950990044,7,断ち切っ,38,幸いに,16023200-4_0-0-3-0-0,23876と迷った。ただ、「続いていた関係」ではないので、23877にした。
95725,950990044,7,断ち切っ,38,幸いに,-3,
95760,950990044,17,行き詰まら,20,しかし,27020030-3_0-0-2-0-0,
95760,950990044,17,行き詰まら,20,しかし,-3,
95771,950990044,21,怠っ,24,なぜ、,03013220-2_1-0-1-0-0,
95804,950990045,4,逃せ,57,冒頭の,20047490-3_0-0-2-0-0,
95837,950990045,12,惜しむ,35,その意,03015840-3_0-0-2-0-0,
95851,950990045,18,注文し,7,さらに,17014630-3_0-0-2-0-0,
95945,950990046,32,立ち上がる,30,今回も,16022780-5_0-0-4-0-0,23857と迷った。ただ、前に「再建」とあるので、行動を起こすの意味の方がいいかと思った 	
95945,950990046,32,立ち上がる,30,今回も,-3,
95975,950990047,15,引きずる,21,そこか,22005080-4_0-0-3-0-0,
96100,950990048,38,取り込ま,25,何より,19034480-3_1-0-2-0-0,
96118,950990049,4,乗せる,25,何重に,-2,
96118,950990049,4,乗せる,25,何重に,-4,「軌道に乗る」は慣用句なので、「成長軌道に乗る」も慣用句にした。
96137,950990049,9,伸び,39,世界の,20050440-5_0-0-4-0-0,
96141,950990049,11,当て,16,あるい,00021400-3_0-0-2-0-0,
96173,950990049,25,巻き,111,それが,-3,
96173,950990049,25,巻き,111,それが,-1,
96213,950990050,12,再現し,3,決して,10003050-1_0-0-0-0-0,｢産業公害」は生成物っぽいから困る。一応対象にしてお。
96214,950990050,12,刻も,24,決して,06009680-5_0-0-4-0-0,この「現場」は、場所ではないと思ったので、対象にした。
96245,950990050,20,脅かさ,9,だが、,03024470-3_0-0-2-0-0,
96309,950990051,21,犯し,28,東京都,03009680-2_0-0-1-0-0,
96423,951090001,6,消滅し,14,東西冷,12037750-1_0-0-0-0-0,
96513,951090002,8,立ち向かい,28,しかし,16023820-3_0-0-2-0-0,
96513,951090002,8,立ち向かい,28,しかし,-3,
96560,951090002,25,惜しま,74,それで,03015840-3_0-0-2-0-0,
96650,951090004,2,揺らい,19,安全神,27023570-3_0-0-2-0-0,
96670,951090004,7,観測さ,48,検討会,05032740-2_0-0-1-0-0,
96682,951090004,9,推測さ,70,神戸大,13003300-1_0-0-0-0-0,このヲ格は、つける必要がないと思うので、削除。
96688,951090004,11,観測さ,24,もう一,05032740-2_0-0-1-0-0,
96699,951090004,13,裏付け,33,こうし,02016430-3_0-0-2-0-0,「結論」は、サ変名詞なので、一応「対象（事態）」にしたが、「対象」でよかったかも。
96756,951090005,8,脅かし,33,長い不,03024470-3_0-0-2-0-0,
96756,951090005,8,脅かし,33,長い不,-3,
96859,951090006,15,見極め,24,日朝正,25021030-3_0-0-2-0-0,
96859,951090006,15,見極め,24,日朝正,-3,
96867,951090006,17,見極める,27,日本は,25021030-3_0-0-2-0-0,
96867,951090006,17,見極める,27,日本は,-3,
96871,951090006,18,整える,31,北朝鮮,19027490-2_0-0-1-0-0,
96932,951090007,11,外す,27,歴史の,-1,「取り除く」の意味だが、該当するものがないので、Unknownにした。
96941,951090007,16,収集する,13,公刊の,12004990-3_0-0-2-0-0,
97051,951090008,28,外れよ,38,枠制実,21020100-4_0-0-3-0-0,当初「32466」にしていた。これは、適合・不適合ではなく、分離だと思ったからだが、語義から32467に変更した。
97079,951090009,5,攻撃する,38,しかし,09009240-3_0-0-2-0-0,
97130,951090010,0,感染し,56,日本の,05032300-2_0-0-1-0-0,
97174,951090010,17,感染し,29,裁判に,05032300-2_0-0-1-0-0,
97182,951090010,21,感染する,19,厚生省,05032300-2_0-0-1-0-0,
97249,951090011,16,吹い,27,日本で,-1,自然現象の「風」が吹くではないから
97376,951090013,2,囲ま,12,太古の,04029070-1_0-0-0-0-0,「どこを囲む」と考えたら、「四方」は場所にしていいと思った。
97516,951090014,25,犯し,15,自らの,03009680-2_0-0-1-0-0,
97531,951090014,32,立ち向かう,30,団体の,16023820-3_0-0-2-0-0,
97531,951090014,32,立ち向かう,30,団体の,-3,
97551,951090015,1,満足す,25,円高が,25017600-3_0-0-2-0-0,「声明」はサ変名詞なので、「対象（事態）」をつけて、当初「生成物」にしていたが、「原因」に修正した。
97576,951090015,9,敷い,40,公定歩,11010970-4_1-0-3-0-0,大辞林では、「陣を敷く」で「配置する」の意味になっていたから。
97583,951090015,11,緩めれ,11,米政府,27024020-2_0-0-1-0-0,この場合の語義を42369の「緩むようにする」でいいと思ったが、慣用句にすべきだったか？
97628,951090016,2,怠っ,55,さらに,03013220-2_1-0-1-0-0,
97644,951090016,9,慣れ,49,急拡大,20017130-2_0-0-1-0-0,
97673,951090016,20,引き受け,17,即刻事,22004500-2_0-0-1-0-0,以前は、「手形等の引き受け」だから、Unknownにしていたが、今回「受け持つことを承知する」」にした
97673,951090016,20,引き受け,17,即刻事,-3,
97787,951090018,7,抜け,42,外国籍,20035550-7_0-0-1-5-0,
97839,951090018,28,救う,13,だが、,13009160-2_0-0-1-0-0,
97847,951090019,0,アップし,32,ほぼ一,00020510-1_0-0-1-0-0,
98013,951090020,23,継ぎ,10,若い科,17032790-2_0-0-1-0-0,
98046,951090021,7,脅かし,83,殊にサ,03024470-3_0-0-2-0-0,
98072,951090021,18,取り込ま,15,その一,19034480-2_1-0-1-0-0,「教訓」は対象にしたが、よかったか？生成物に該当するのか？また、「自分のものにする」といえそうなので、28985と迷うが、「取り入れる」と考えて、28984にした。
98117,951090022,5,偏っ,26,また、,04040550-3_0-0-2-0-0,このニ格を「着点（場所）」にしていいのか迷った。
98274,951090024,5,統合す,32,クリン,19005470-1_0-0-0-0-0,
98373,951090025,11,施行さ,54,今春ま,11012820-3_0-0-2-0-0,
98402,951090025,21,捜査し,17,それは,15004580-3_0-0-2-0-0,
98429,951090025,31,後退さ,5,銃器対,09016800-3_0-0-2-0-0,
98449,951090026,4,下落し,52,税務署,08016820-2_0-0-1-0-0,
98484,951090026,13,下落し,15,「とこ,08016820-2_0-0-1-0-0,
98628,951090028,1,縮小し,24,国連に,12011650-1_0-0-0-0-0,
98958,951090032,15,偏っ,13,安全保,04040550-3_0-0-2-0-0,
99011,951090033,5,偏っ,41,超氷河,04040550-3_0-0-2-0-0,
99023,951090033,11,受け付ける,8,新方式,02004370-2_0-0-1-0-0,
99039,951090033,16,作り出す,39,「ＯＢ,17033420-4_0-0-3-0-0,ガ格を「外界一般」にしたので、動作主にしたが、「これからの時代」にするなら、ガ格は対象になる。
99039,951090033,16,作り出す,39,「ＯＢ,-3,
99064,951090033,23,競う,31,昨年四,06014040-1_0-0-0-0-0,ヲ格｢入学」は目標にしていいと思った。
99116,951090034,10,補う,31,かつて,03010830-2_0-0-1-0-0,ガ格を「差益」にしていて、間違ってはいないが、動詞項構造シソーラスの格を優先して、「差益」をデ格と考えた。
99233,951090035,18,兼ね,40,大蔵省,05007990-2_1-0-1-0-0,「プレーヤー」は、役職ではないが、役割分担の「役割」には該当するから、役割でいいと思った。
99251,951090036,3,逃す,10,国連五,20047490-3_0-0-2-0-0,
99386,951090037,18,余る,14,多くの,-2,
99390,951090037,20,中断さ,20,裁判官,17013820-3_0-0-2-0-0,
99392,951090037,21,取り付ける,12,弁護人,19035120-4_0-0-3-0-0,
99399,951090037,23,並行し,13,今、東,24001860-1_0-0-0-0-0,
99455,951090038,8,当て,56,そうし,-1,大辞林の「ある物をある方向に振り向ける」がいいと思うが、これに合う語義がないので、Unknownにする。
99499,951090038,21,吹い,29,今は石,-1,自然現象の「風」が吹くではないから
99531,951090039,6,受賞する,49,二十六,12013540-1_0-0-0-0-0,
99650,951090040,26,埋まら,9,初公判,-1,
99676,951090041,0,開放する,29,新進党,04012340-3_0-0-2-0-0,
99743,951090041,16,動かさ,21,微調整,02004790-4_0-0-3-0-0,
99833,951090042,24,配ら,35,リ社か,07013880-2_0-0-1-0-0,
99867,951090043,0,浮い,98,「フラ,02003790-2_0-0-1-0-0,
99869,951090043,0,終結し,121,「フラ,12003670-1_0-0-1-0-0,
99959,951090044,1,裏付け,40,一時的,02016430-3_0-0-2-0-0,
100037,951090045,2,開放さ,22,クリン,04012340-3_0-0-2-0-0,
100119,951090046,0,施行さ,10,新食糧,11012820-3_0-0-2-0-0,
100126,951090046,3,交え,29,そして,25006330-2_0-0-1-0-0,このガ格は、意味のあるガ格と思わなかったので、その他にした。また、ニ格を「国」につけたが、よかったか？
100174,951090046,19,統合する,42,そこで,19005470-1_0-0-0-0-0,
100187,951090046,24,外れ,19,しかし,21020100-3_0-0-2-0-0,この「ある場所から」の「場所」に、｢特別扱いという集団」から外れると考えて、32466にしたが、「従うべきものからそれる」の32467にすべきか？

100208,951090047,6,検証し,50,地裁は,08023340-3_0-0-2-0-0,「第七サティアン」は場所にした方が、よかったか？
100271,951090047,30,外れ,13,そうな,21020100-4_0-0-3-0-0,
100283,951190000,0,満ち,15,思えば,25026420-5_0-0-4-0-0,
100329,951190000,17,樹立し,80,ほぼ同,12018030-1_0-0-0-0-0,
100384,951190001,12,注文し,13,審議入,17014630-3_0-0-2-0-0,
100497,951190003,6,気付か,51,事故調,06016250-2_0-0-1-0-0,
100554,951190003,28,動かす,18,ハイテ,02004790-7_0-0-6-0-0,
100562,951190004,1,配っ,32,岩手県,07013880-2_0-0-1-0-0,
100585,951190004,15,推測さ,47,東京事,13003300-1_0-0-0-0-0,
100738,951190006,3,引きずら,25,国益と,-1,大辞林の「（受け身の形で）影響される」の語義に該当するので、Unknownにした。
100755,951190006,5,動かし,13,市民運,02004790-6_0-0-5-0-0,「自治体」を「対象（人）」にしなかったが、よかったか？
100784,951190006,13,突い,71,首都圏,17032740-7_0-0-6-0-0,弱点を攻めているから
100849,951190007,15,稼が,17,これに,-1,「働いて収入を得る」でもいいが、「働く」の意味は含まれていないので、Unknownにした。
100923,951190008,15,見越し,12,知事側,25021510-3_0-0-2-0-0,
100923,951190008,15,見越し,12,知事側,-3,
100937,951190008,21,乗り込み,39,首相は,20052620-4_0-0-3-0-0,
100937,951190008,21,乗り込み,39,首相は,-3,
101002,951190009,23,注文し,25,単位互,17014630-3_0-0-2-0-0,
101011,951190009,29,組み合わせれ,10,単位互,07015550-3_0-0-2-0-0,「単位互換」は対象（事態）にしたが、よかったか？また、ヲ格とト格の形の場合、ヲ格にもト格にも対象がついていたので、ニ格の場合にも、着点ではなく、対象にした
101033,951190010,0,撃た,5,ラビン,02010990-2_0-0-1-0-0,
101099,951190010,19,継い,21,ペレス,17032790-2_0-0-1-0-0,ガ格を動作主にしたが、経験者か？
101147,951190011,12,偏り,54,科学技,04040550-3_0-0-2-0-0,
101333,951190013,26,整える,16,新しい,19027490-2_0-0-1-0-0,
101370,951190014,10,縮小さ,38,かつて,12011650-1_0-0-0-0-0,ガ格「財政規模」に「対象」ではなく、｢状況」もしくは「状態」をつけたくなるが、どうか？
101411,951190014,25,浮く,24,各官庁,02003790-7_0-0-6-0-0,
101415,951190014,27,編成し,16,強力な,24012990-1_0-0-0-0-0,
101460,951190015,10,行き詰まっ,62,この時,27020030-3_0-0-2-0-0,
101460,951190015,10,行き詰まっ,62,この時,-3,
101521,951190016,5,注意し,3,ただ、,17011250-2_0-0-1-0-0,
101558,951190016,16,反応する,36,加えて,21047900-3_0-0-2-0-0,
101591,951190016,26,磨き,12,それは,25020380-3_0-0-2-0-0,
101591,951190016,26,磨き,12,それは,-3,
101659,951190017,32,反応し,11,沖縄事,21047900-3_0-0-2-0-0,
101709,951190018,10,取り付け,11,消火器,19035120-2_0-0-1-0-0,
101736,951190018,22,気付く,27,三輪車,06016250-2_0-0-1-0-0,
101771,951190019,2,立ち向かう,39,銃刀法,16023820-3_0-0-2-0-0,
101771,951190019,2,立ち向かう,39,銃刀法,-3,
101907,951190020,29,休む,24,中小企,27005330-3_1-0-2-0-0,
101965,951190021,9,祝う,22,もちろ,01033270-2_0-0-1-0-0,ヲ格を「新人王」ではなく、「（新人王の）受賞」にしたので、対象（事態）にした。
102003,951190021,21,生活する,11,二人の,14002260-3_0-0-2-0-0,
